drug	drug.id	drugname.standardized	target	method	dose	dose.unit	treatment.type	frequency	is.single	duration.day	file_name	file_checksum	file_last_modified_date	modelID.original	SampleID	passage	tissue	start_date	start_treatment_date	end_date	time	volume	patientID	sex	oncotree_code	primary_tumor_site	cancer_type_detailed	specimenID	tissue_tumor_normal_designation	primary_recurrence_metastasis	TNM_stage	specimen_collection_site	modelID	sample_class	host_strain_name	host_strain_nomenclature	engraftment_site	engraftment_type	engraftment_material	engraftment_material_status	pubmed_ID	model.type	modelID.parental	drug.alternativename	drug.original	dose.original	file_number	model.id	batch
crizotinib	crizotinib	crizotinib	MET/ALK	oral	50	mg/kg	regular	daily	yes	30-200	Master ALK fusion Series Excel File_402_Crizotinib_2__Kelly.xlsx			PHLC402	PHLC402_P606	6	lung	2015-07-15	2015-07-27	2015-08-17	0.0	83.23590704	PHLC0402	M	LUAD	Lung	Lung Adenocarcinoma	PHLC0402.TPT	T	primary	T4,N1,M0	Lung	PHLC0402.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081671, PMID: 27613526	parental	PHLC0402.TPX	Criz	Criz	50	f1	f1.PHLC402.TPX.crizotinib.P606	f1.PHLC402.TPX.crizotinib
crizotinib	crizotinib	crizotinib	MET/ALK	oral	50	mg/kg	regular	daily	yes	30-200	Master ALK fusion Series Excel File_402_Crizotinib_2__Kelly.xlsx			PHLC402	PHLC402_P606	6	lung	2015-07-15	2015-07-27	2015-08-17	4.0	169.430976	PHLC0402	M	LUAD	Lung	Lung Adenocarcinoma	PHLC0402.TPT	T	primary	T4,N1,M0	Lung	PHLC0402.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081671, PMID: 27613526	parental	PHLC0402.TPX	Criz	Criz	50	f1	f1.PHLC402.TPX.crizotinib.P606	f1.PHLC402.TPX.crizotinib
crizotinib	crizotinib	crizotinib	MET/ALK	oral	50	mg/kg	regular	daily	yes	30-200	Master ALK fusion Series Excel File_402_Crizotinib_2__Kelly.xlsx			PHLC402	PHLC402_P606	6	lung	2015-07-15	2015-07-27	2015-08-17	7.0	369.3799745999999	PHLC0402	M	LUAD	Lung	Lung Adenocarcinoma	PHLC0402.TPT	T	primary	T4,N1,M0	Lung	PHLC0402.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081671, PMID: 27613526	parental	PHLC0402.TPX	Criz	Criz	50	f1	f1.PHLC402.TPX.crizotinib.P606	f1.PHLC402.TPX.crizotinib
crizotinib	crizotinib	crizotinib	MET/ALK	oral	50	mg/kg	regular	daily	yes	30-200	Master ALK fusion Series Excel File_402_Crizotinib_2__Kelly.xlsx			PHLC402	PHLC402_P606	6	lung	2015-07-15	2015-07-27	2015-08-17	11.0	361.78182144	PHLC0402	M	LUAD	Lung	Lung Adenocarcinoma	PHLC0402.TPT	T	primary	T4,N1,M0	Lung	PHLC0402.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081671, PMID: 27613526	parental	PHLC0402.TPX	Criz	Criz	50	f1	f1.PHLC402.TPX.crizotinib.P606	f1.PHLC402.TPX.crizotinib
crizotinib	crizotinib	crizotinib	MET/ALK	oral	50	mg/kg	regular	daily	yes	30-200	Master ALK fusion Series Excel File_402_Crizotinib_2__Kelly.xlsx			PHLC402	PHLC402_P606	6	lung	2015-07-15	2015-07-27	2015-08-17	14.0	546.3471067600001	PHLC0402	M	LUAD	Lung	Lung Adenocarcinoma	PHLC0402.TPT	T	primary	T4,N1,M0	Lung	PHLC0402.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081671, PMID: 27613526	parental	PHLC0402.TPX	Criz	Criz	50	f1	f1.PHLC402.TPX.crizotinib.P606	f1.PHLC402.TPX.crizotinib
crizotinib	crizotinib	crizotinib	MET/ALK	oral	50	mg/kg	regular	daily	yes	30-200	Master ALK fusion Series Excel File_402_Crizotinib_2__Kelly.xlsx			PHLC402	PHLC402_P606	6	lung	2015-07-15	2015-07-27	2015-08-17	18.0	756.0017919999999	PHLC0402	M	LUAD	Lung	Lung Adenocarcinoma	PHLC0402.TPT	T	primary	T4,N1,M0	Lung	PHLC0402.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081671, PMID: 27613526	parental	PHLC0402.TPX	Criz	Criz	50	f1	f1.PHLC402.TPX.crizotinib.P606	f1.PHLC402.TPX.crizotinib
crizotinib	crizotinib	crizotinib	MET/ALK	oral	50	mg/kg	regular	daily	yes	30-200	Master ALK fusion Series Excel File_402_Crizotinib_2__Kelly.xlsx			PHLC402	PHLC402_P606	6	lung	2015-07-15	2015-07-27	2015-08-17	21.0	790.76745072	PHLC0402	M	LUAD	Lung	Lung Adenocarcinoma	PHLC0402.TPT	T	primary	T4,N1,M0	Lung	PHLC0402.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081671, PMID: 27613526	parental	PHLC0402.TPX	Criz	Criz	50	f1	f1.PHLC402.TPX.crizotinib.P606	f1.PHLC402.TPX.crizotinib
crizotinib	crizotinib	crizotinib	MET/ALK	oral	50	mg/kg	regular	daily	yes	30-200	Master ALK fusion Series Excel File_402_Crizotinib_2__Kelly.xlsx			PHLC402	PHLC402_P606	6	lung	2015-07-15	2015-07-27	2015-08-17	25.0	903.2278694400004	PHLC0402	M	LUAD	Lung	Lung Adenocarcinoma	PHLC0402.TPT	T	primary	T4,N1,M0	Lung	PHLC0402.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081671, PMID: 27613526	parental	PHLC0402.TPX	Criz	Criz	50	f1	f1.PHLC402.TPX.crizotinib.P606	f1.PHLC402.TPX.crizotinib
control	control	control									Master ALK fusion Series Excel File_402_Crizotinib_2__Kelly.xlsx			PHLC402	PHLC402_P607	6	lung	2015-07-15	2015-07-27	2015-08-17	0.0	154.6688	PHLC0402	M	LUAD	Lung	Lung Adenocarcinoma	PHLC0402.TPT	T	primary	T4,N1,M0	Lung	PHLC0402.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081671, PMID: 27613526	parental	PHLC0402.TPX	Vehicle	Vehicle		f1	f1.PHLC402.TPX.control.P607	f1.PHLC402.TPX.control
control	control	control									Master ALK fusion Series Excel File_402_Crizotinib_2__Kelly.xlsx			PHLC402	PHLC402_P607	6	lung	2015-07-15	2015-07-27	2015-08-17	4.0	152.42408896	PHLC0402	M	LUAD	Lung	Lung Adenocarcinoma	PHLC0402.TPT	T	primary	T4,N1,M0	Lung	PHLC0402.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081671, PMID: 27613526	parental	PHLC0402.TPX	Vehicle	Vehicle		f1	f1.PHLC402.TPX.control.P607	f1.PHLC402.TPX.control
control	control	control									Master ALK fusion Series Excel File_402_Crizotinib_2__Kelly.xlsx			PHLC402	PHLC402_P607	6	lung	2015-07-15	2015-07-27	2015-08-17	7.0	228.7410944	PHLC0402	M	LUAD	Lung	Lung Adenocarcinoma	PHLC0402.TPT	T	primary	T4,N1,M0	Lung	PHLC0402.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081671, PMID: 27613526	parental	PHLC0402.TPX	Vehicle	Vehicle		f1	f1.PHLC402.TPX.control.P607	f1.PHLC402.TPX.control
control	control	control									Master ALK fusion Series Excel File_402_Crizotinib_2__Kelly.xlsx			PHLC402	PHLC402_P607	6	lung	2015-07-15	2015-07-27	2015-08-17	11.0	220.76065856	PHLC0402	M	LUAD	Lung	Lung Adenocarcinoma	PHLC0402.TPT	T	primary	T4,N1,M0	Lung	PHLC0402.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081671, PMID: 27613526	parental	PHLC0402.TPX	Vehicle	Vehicle		f1	f1.PHLC402.TPX.control.P607	f1.PHLC402.TPX.control
control	control	control									Master ALK fusion Series Excel File_402_Crizotinib_2__Kelly.xlsx			PHLC402	PHLC402_P607	6	lung	2015-07-15	2015-07-27	2015-08-17	14.0	380.41884608	PHLC0402	M	LUAD	Lung	Lung Adenocarcinoma	PHLC0402.TPT	T	primary	T4,N1,M0	Lung	PHLC0402.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081671, PMID: 27613526	parental	PHLC0402.TPX	Vehicle	Vehicle		f1	f1.PHLC402.TPX.control.P607	f1.PHLC402.TPX.control
control	control	control									Master ALK fusion Series Excel File_402_Crizotinib_2__Kelly.xlsx			PHLC402	PHLC402_P607	6	lung	2015-07-15	2015-07-27	2015-08-17	18.0	484.6430394000002	PHLC0402	M	LUAD	Lung	Lung Adenocarcinoma	PHLC0402.TPT	T	primary	T4,N1,M0	Lung	PHLC0402.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081671, PMID: 27613526	parental	PHLC0402.TPX	Vehicle	Vehicle		f1	f1.PHLC402.TPX.control.P607	f1.PHLC402.TPX.control
control	control	control									Master ALK fusion Series Excel File_402_Crizotinib_2__Kelly.xlsx			PHLC402	PHLC402_P607	6	lung	2015-07-15	2015-07-27	2015-08-17	21.0	588.616704	PHLC0402	M	LUAD	Lung	Lung Adenocarcinoma	PHLC0402.TPT	T	primary	T4,N1,M0	Lung	PHLC0402.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081671, PMID: 27613526	parental	PHLC0402.TPX	Vehicle	Vehicle		f1	f1.PHLC402.TPX.control.P607	f1.PHLC402.TPX.control
control	control	control									Master ALK fusion Series Excel File_402_Crizotinib_2__Kelly.xlsx			PHLC402	PHLC402_P607	6	lung	2015-07-15	2015-07-27	2015-08-17	25.0	689.24084736	PHLC0402	M	LUAD	Lung	Lung Adenocarcinoma	PHLC0402.TPT	T	primary	T4,N1,M0	Lung	PHLC0402.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081671, PMID: 27613526	parental	PHLC0402.TPX	Vehicle	Vehicle		f1	f1.PHLC402.TPX.control.P607	f1.PHLC402.TPX.control
control	control	control									Master ALK fusion Series Excel File_402_Crizotinib_2__Kelly.xlsx			PHLC402	PHLC402_P608	6	lung	2015-07-15	2015-07-27	2015-08-17	0.0	78.98546447999999	PHLC0402	M	LUAD	Lung	Lung Adenocarcinoma	PHLC0402.TPT	T	primary	T4,N1,M0	Lung	PHLC0402.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081671, PMID: 27613526	parental	PHLC0402.TPX	Vehicle	Vehicle		f1	f1.PHLC402.TPX.control.P608	f1.PHLC402.TPX.control
control	control	control									Master ALK fusion Series Excel File_402_Crizotinib_2__Kelly.xlsx			PHLC402	PHLC402_P608	6	lung	2015-07-15	2015-07-27	2015-08-17	4.0	152.51826096	PHLC0402	M	LUAD	Lung	Lung Adenocarcinoma	PHLC0402.TPT	T	primary	T4,N1,M0	Lung	PHLC0402.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081671, PMID: 27613526	parental	PHLC0402.TPX	Vehicle	Vehicle		f1	f1.PHLC402.TPX.control.P608	f1.PHLC402.TPX.control
control	control	control									Master ALK fusion Series Excel File_402_Crizotinib_2__Kelly.xlsx			PHLC402	PHLC402_P608	6	lung	2015-07-15	2015-07-27	2015-08-17	7.0	184.15377032	PHLC0402	M	LUAD	Lung	Lung Adenocarcinoma	PHLC0402.TPT	T	primary	T4,N1,M0	Lung	PHLC0402.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081671, PMID: 27613526	parental	PHLC0402.TPX	Vehicle	Vehicle		f1	f1.PHLC402.TPX.control.P608	f1.PHLC402.TPX.control
control	control	control									Master ALK fusion Series Excel File_402_Crizotinib_2__Kelly.xlsx			PHLC402	PHLC402_P608	6	lung	2015-07-15	2015-07-27	2015-08-17	11.0	443.9448	PHLC0402	M	LUAD	Lung	Lung Adenocarcinoma	PHLC0402.TPT	T	primary	T4,N1,M0	Lung	PHLC0402.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081671, PMID: 27613526	parental	PHLC0402.TPX	Vehicle	Vehicle		f1	f1.PHLC402.TPX.control.P608	f1.PHLC402.TPX.control
control	control	control									Master ALK fusion Series Excel File_402_Crizotinib_2__Kelly.xlsx			PHLC402	PHLC402_P608	6	lung	2015-07-15	2015-07-27	2015-08-17	14.0	409.0813999999999	PHLC0402	M	LUAD	Lung	Lung Adenocarcinoma	PHLC0402.TPT	T	primary	T4,N1,M0	Lung	PHLC0402.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081671, PMID: 27613526	parental	PHLC0402.TPX	Vehicle	Vehicle		f1	f1.PHLC402.TPX.control.P608	f1.PHLC402.TPX.control
control	control	control									Master ALK fusion Series Excel File_402_Crizotinib_2__Kelly.xlsx			PHLC402	PHLC402_P608	6	lung	2015-07-15	2015-07-27	2015-08-17	18.0	729.3710424000001	PHLC0402	M	LUAD	Lung	Lung Adenocarcinoma	PHLC0402.TPT	T	primary	T4,N1,M0	Lung	PHLC0402.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081671, PMID: 27613526	parental	PHLC0402.TPX	Vehicle	Vehicle		f1	f1.PHLC402.TPX.control.P608	f1.PHLC402.TPX.control
control	control	control									Master ALK fusion Series Excel File_402_Crizotinib_2__Kelly.xlsx			PHLC402	PHLC402_P608	6	lung	2015-07-15	2015-07-27	2015-08-17	21.0	674.22274192	PHLC0402	M	LUAD	Lung	Lung Adenocarcinoma	PHLC0402.TPT	T	primary	T4,N1,M0	Lung	PHLC0402.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081671, PMID: 27613526	parental	PHLC0402.TPX	Vehicle	Vehicle		f1	f1.PHLC402.TPX.control.P608	f1.PHLC402.TPX.control
control	control	control									Master ALK fusion Series Excel File_402_Crizotinib_2__Kelly.xlsx			PHLC402	PHLC402_P608	6	lung	2015-07-15	2015-07-27	2015-08-17	25.0	888.5635558800002	PHLC0402	M	LUAD	Lung	Lung Adenocarcinoma	PHLC0402.TPT	T	primary	T4,N1,M0	Lung	PHLC0402.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081671, PMID: 27613526	parental	PHLC0402.TPX	Vehicle	Vehicle		f1	f1.PHLC402.TPX.control.P608	f1.PHLC402.TPX.control
control	control	control									Master ALK fusion Series Excel File_402_Crizotinib_2__Kelly.xlsx			PHLC402	PHLC402_P609	6	lung	2015-07-15	2015-07-27	2015-08-17	0.0	136.233279	PHLC0402	M	LUAD	Lung	Lung Adenocarcinoma	PHLC0402.TPT	T	primary	T4,N1,M0	Lung	PHLC0402.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081671, PMID: 27613526	parental	PHLC0402.TPX	Vehicle	Vehicle		f1	f1.PHLC402.TPX.control.P609	f1.PHLC402.TPX.control
control	control	control									Master ALK fusion Series Excel File_402_Crizotinib_2__Kelly.xlsx			PHLC402	PHLC402_P609	6	lung	2015-07-15	2015-07-27	2015-08-17	4.0	118.79478208	PHLC0402	M	LUAD	Lung	Lung Adenocarcinoma	PHLC0402.TPT	T	primary	T4,N1,M0	Lung	PHLC0402.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081671, PMID: 27613526	parental	PHLC0402.TPX	Vehicle	Vehicle		f1	f1.PHLC402.TPX.control.P609	f1.PHLC402.TPX.control
control	control	control									Master ALK fusion Series Excel File_402_Crizotinib_2__Kelly.xlsx			PHLC402	PHLC402_P609	6	lung	2015-07-15	2015-07-27	2015-08-17	7.0	273.61496448	PHLC0402	M	LUAD	Lung	Lung Adenocarcinoma	PHLC0402.TPT	T	primary	T4,N1,M0	Lung	PHLC0402.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081671, PMID: 27613526	parental	PHLC0402.TPX	Vehicle	Vehicle		f1	f1.PHLC402.TPX.control.P609	f1.PHLC402.TPX.control
control	control	control									Master ALK fusion Series Excel File_402_Crizotinib_2__Kelly.xlsx			PHLC402	PHLC402_P609	6	lung	2015-07-15	2015-07-27	2015-08-17	11.0	385.1192883200001	PHLC0402	M	LUAD	Lung	Lung Adenocarcinoma	PHLC0402.TPT	T	primary	T4,N1,M0	Lung	PHLC0402.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081671, PMID: 27613526	parental	PHLC0402.TPX	Vehicle	Vehicle		f1	f1.PHLC402.TPX.control.P609	f1.PHLC402.TPX.control
control	control	control									Master ALK fusion Series Excel File_402_Crizotinib_2__Kelly.xlsx			PHLC402	PHLC402_P609	6	lung	2015-07-15	2015-07-27	2015-08-17	14.0	386.1303679999999	PHLC0402	M	LUAD	Lung	Lung Adenocarcinoma	PHLC0402.TPT	T	primary	T4,N1,M0	Lung	PHLC0402.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081671, PMID: 27613526	parental	PHLC0402.TPX	Vehicle	Vehicle		f1	f1.PHLC402.TPX.control.P609	f1.PHLC402.TPX.control
control	control	control									Master ALK fusion Series Excel File_402_Crizotinib_2__Kelly.xlsx			PHLC402	PHLC402_P609	6	lung	2015-07-15	2015-07-27	2015-08-17	18.0	614.63586132	PHLC0402	M	LUAD	Lung	Lung Adenocarcinoma	PHLC0402.TPT	T	primary	T4,N1,M0	Lung	PHLC0402.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081671, PMID: 27613526	parental	PHLC0402.TPX	Vehicle	Vehicle		f1	f1.PHLC402.TPX.control.P609	f1.PHLC402.TPX.control
control	control	control									Master ALK fusion Series Excel File_402_Crizotinib_2__Kelly.xlsx			PHLC402	PHLC402_P609	6	lung	2015-07-15	2015-07-27	2015-08-17	21.0	729.9305390000001	PHLC0402	M	LUAD	Lung	Lung Adenocarcinoma	PHLC0402.TPT	T	primary	T4,N1,M0	Lung	PHLC0402.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081671, PMID: 27613526	parental	PHLC0402.TPX	Vehicle	Vehicle		f1	f1.PHLC402.TPX.control.P609	f1.PHLC402.TPX.control
control	control	control									Master ALK fusion Series Excel File_402_Crizotinib_2__Kelly.xlsx			PHLC402	PHLC402_P609	6	lung	2015-07-15	2015-07-27	2015-08-17	25.0	750.5776096000001	PHLC0402	M	LUAD	Lung	Lung Adenocarcinoma	PHLC0402.TPT	T	primary	T4,N1,M0	Lung	PHLC0402.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081671, PMID: 27613526	parental	PHLC0402.TPX	Vehicle	Vehicle		f1	f1.PHLC402.TPX.control.P609	f1.PHLC402.TPX.control
control	control	control									Master ALK fusion Series Excel File_402_Crizotinib_2__Kelly.xlsx			PHLC402	PHLC402_P610	6	lung	2015-07-15	2015-07-27	2015-08-17	0.0	118.019824	PHLC0402	M	LUAD	Lung	Lung Adenocarcinoma	PHLC0402.TPT	T	primary	T4,N1,M0	Lung	PHLC0402.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081671, PMID: 27613526	parental	PHLC0402.TPX	Vehicle	Vehicle		f1	f1.PHLC402.TPX.control.P610	f1.PHLC402.TPX.control
control	control	control									Master ALK fusion Series Excel File_402_Crizotinib_2__Kelly.xlsx			PHLC402	PHLC402_P610	6	lung	2015-07-15	2015-07-27	2015-08-17	4.0	102.81390912	PHLC0402	M	LUAD	Lung	Lung Adenocarcinoma	PHLC0402.TPT	T	primary	T4,N1,M0	Lung	PHLC0402.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081671, PMID: 27613526	parental	PHLC0402.TPX	Vehicle	Vehicle		f1	f1.PHLC402.TPX.control.P610	f1.PHLC402.TPX.control
control	control	control									Master ALK fusion Series Excel File_402_Crizotinib_2__Kelly.xlsx			PHLC402	PHLC402_P610	6	lung	2015-07-15	2015-07-27	2015-08-17	7.0	107.15871348	PHLC0402	M	LUAD	Lung	Lung Adenocarcinoma	PHLC0402.TPT	T	primary	T4,N1,M0	Lung	PHLC0402.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081671, PMID: 27613526	parental	PHLC0402.TPX	Vehicle	Vehicle		f1	f1.PHLC402.TPX.control.P610	f1.PHLC402.TPX.control
control	control	control									Master ALK fusion Series Excel File_402_Crizotinib_2__Kelly.xlsx			PHLC402	PHLC402_P610	6	lung	2015-07-15	2015-07-27	2015-08-17	11.0	182.10451896	PHLC0402	M	LUAD	Lung	Lung Adenocarcinoma	PHLC0402.TPT	T	primary	T4,N1,M0	Lung	PHLC0402.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081671, PMID: 27613526	parental	PHLC0402.TPX	Vehicle	Vehicle		f1	f1.PHLC402.TPX.control.P610	f1.PHLC402.TPX.control
control	control	control									Master ALK fusion Series Excel File_402_Crizotinib_2__Kelly.xlsx			PHLC402	PHLC402_P610	6	lung	2015-07-15	2015-07-27	2015-08-17	14.0	236.42591232	PHLC0402	M	LUAD	Lung	Lung Adenocarcinoma	PHLC0402.TPT	T	primary	T4,N1,M0	Lung	PHLC0402.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081671, PMID: 27613526	parental	PHLC0402.TPX	Vehicle	Vehicle		f1	f1.PHLC402.TPX.control.P610	f1.PHLC402.TPX.control
control	control	control									Master ALK fusion Series Excel File_402_Crizotinib_2__Kelly.xlsx			PHLC402	PHLC402_P610	6	lung	2015-07-15	2015-07-27	2015-08-17	18.0	231.42685696	PHLC0402	M	LUAD	Lung	Lung Adenocarcinoma	PHLC0402.TPT	T	primary	T4,N1,M0	Lung	PHLC0402.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081671, PMID: 27613526	parental	PHLC0402.TPX	Vehicle	Vehicle		f1	f1.PHLC402.TPX.control.P610	f1.PHLC402.TPX.control
control	control	control									Master ALK fusion Series Excel File_402_Crizotinib_2__Kelly.xlsx			PHLC402	PHLC402_P610	6	lung	2015-07-15	2015-07-27	2015-08-17	21.0	350.4534462	PHLC0402	M	LUAD	Lung	Lung Adenocarcinoma	PHLC0402.TPT	T	primary	T4,N1,M0	Lung	PHLC0402.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081671, PMID: 27613526	parental	PHLC0402.TPX	Vehicle	Vehicle		f1	f1.PHLC402.TPX.control.P610	f1.PHLC402.TPX.control
control	control	control									Master ALK fusion Series Excel File_402_Crizotinib_2__Kelly.xlsx			PHLC402	PHLC402_P610	6	lung	2015-07-15	2015-07-27	2015-08-17	25.0	555.011028	PHLC0402	M	LUAD	Lung	Lung Adenocarcinoma	PHLC0402.TPT	T	primary	T4,N1,M0	Lung	PHLC0402.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081671, PMID: 27613526	parental	PHLC0402.TPX	Vehicle	Vehicle		f1	f1.PHLC402.TPX.control.P610	f1.PHLC402.TPX.control
crizotinib	crizotinib	crizotinib	MET/ALK	oral	50	mg/kg	regular	daily	yes	30-200	Master ALK fusion Series Excel File_402_Crizotinib_2__Kelly.xlsx			PHLC402	PHLC402_P611	6	lung	2015-07-15	2015-07-27	2015-08-17	0.0	148.0294400000001	PHLC0402	M	LUAD	Lung	Lung Adenocarcinoma	PHLC0402.TPT	T	primary	T4,N1,M0	Lung	PHLC0402.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081671, PMID: 27613526	parental	PHLC0402.TPX	Criz	Criz	50	f1	f1.PHLC402.TPX.crizotinib.P611	f1.PHLC402.TPX.crizotinib
crizotinib	crizotinib	crizotinib	MET/ALK	oral	50	mg/kg	regular	daily	yes	30-200	Master ALK fusion Series Excel File_402_Crizotinib_2__Kelly.xlsx			PHLC402	PHLC402_P611	6	lung	2015-07-15	2015-07-27	2015-08-17	4.0	155.60015328	PHLC0402	M	LUAD	Lung	Lung Adenocarcinoma	PHLC0402.TPT	T	primary	T4,N1,M0	Lung	PHLC0402.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081671, PMID: 27613526	parental	PHLC0402.TPX	Criz	Criz	50	f1	f1.PHLC402.TPX.crizotinib.P611	f1.PHLC402.TPX.crizotinib
crizotinib	crizotinib	crizotinib	MET/ALK	oral	50	mg/kg	regular	daily	yes	30-200	Master ALK fusion Series Excel File_402_Crizotinib_2__Kelly.xlsx			PHLC402	PHLC402_P611	6	lung	2015-07-15	2015-07-27	2015-08-17	7.0	230.913774	PHLC0402	M	LUAD	Lung	Lung Adenocarcinoma	PHLC0402.TPT	T	primary	T4,N1,M0	Lung	PHLC0402.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081671, PMID: 27613526	parental	PHLC0402.TPX	Criz	Criz	50	f1	f1.PHLC402.TPX.crizotinib.P611	f1.PHLC402.TPX.crizotinib
